index,urlkey,timestamp,url,mime,mime-detected,status,digest,length,offset,filename,languages,encoding,redirect,truncated,index_name,success_status,html
39,"nl,slotzuylen)/agenda/lijst?shortcode=90bcba70",20240724065843,https://slotzuylen.nl/agenda/lijst/?shortcode=90bcba70,text/html,text/html,200,ZQGYTSNOMFSFHLLXNNW2Q7NYZB6HTX73,27064,470583675,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00867.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
40,"nl,slotzuylen)/agenda/maand?related_series=13013",20240724054554,https://slotzuylen.nl/agenda/maand/?related_series=13013,text/html,text/html,200,TDWPCFOX3W7AHYP2OY2MJJ7Y3IMWG3OU,16748,466241721,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00202.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
41,"nl,slotzuylen)/agenda/maand?related_series=13034&shortcode=90bcba70",20240724053309,https://slotzuylen.nl/agenda/maand/?related_series=13034&shortcode=90bcba70,text/html,text/html,200,Q6N76YAIVOC57ZLE4BAXJR5KHXWD4VP2,16786,460041728,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00657.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
42,"nl,slotzuylen)/agenda/maand?shortcode=90bcba70",20240724052109,https://slotzuylen.nl/agenda/maand/?shortcode=90bcba70,text/html,text/html,200,535D5PKYTK4F7G73Y3FEAPRVSRWJNYAV,16750,466024219,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00552.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
43,"nl,slotzuylen)/agenda/muizenuitje/2023-10-18",20240724052714,https://slotzuylen.nl/agenda/muizenuitje/2023-10-18/,text/html,text/html,200,C6JCD7VYOSDN6TNBMRBCOZ4I24TU64IA,23029,466895822,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00119.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
44,"nl,slotzuylen)/agenda/muizenuitje/2023-10-20",20240724050751,https://slotzuylen.nl/agenda/muizenuitje/2023-10-20/,text/html,text/html,200,OH2DQU4D5F4QK4S4UCJ6AJN4V2GTLNAT,23069,455020524,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00832.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
46,"nl,slotzuylen)/agenda/opera-in-de-kasteeltuin-entfuhrung-aus-dem-serail/2024-07-03/1",20240724064342,https://slotzuylen.nl/agenda/opera-in-de-kasteeltuin-entfuhrung-aus-dem-serail/2024-07-03/1/,text/html,text/html,200,WTKZ3TPRBEDEFTKZZAPMNWF23WLGVB2J,26694,450384351,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00333.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
47,"nl,slotzuylen)/agenda/opera-in-de-kasteeltuin-entfuhrung-aus-dem-serail/2024-07-03/2",20240724061132,https://slotzuylen.nl/agenda/opera-in-de-kasteeltuin-entfuhrung-aus-dem-serail/2024-07-03/2/,text/html,text/html,200,N6EP7LR5OCXQQRGUWXFN3CKY7S24ZDAN,26701,449056741,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00364.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
48,"nl,slotzuylen)/agenda/opera-in-de-kasteeltuin-entfuhrung-aus-dem-serail/2024-07-04/1",20240724063430,https://slotzuylen.nl/agenda/opera-in-de-kasteeltuin-entfuhrung-aus-dem-serail/2024-07-04/1/,text/html,text/html,200,KE73YSNBJCQI3ZRHGROXTSANWF3BCPV6,26718,461181083,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00424.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
25,"nl,slotzuylen)/agenda/gratis-instaprondleiding-3-2/2024-10-11",20240724063951,https://slotzuylen.nl/agenda/gratis-instaprondleiding-3-2/2024-10-11/,text/html,text/html,200,AG3XVB4Z6IVPE4TLYPMQJUZXIYHGP2NJ,22464,466348812,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00426.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
26,"nl,slotzuylen)/agenda/gratis-instaprondleiding/2023-08-10",20240724060106,https://slotzuylen.nl/agenda/gratis-instaprondleiding/2023-08-10/,text/html,text/html,200,WQIYSJLPOG2CCHQEQ6XATB3RMBYPDMBH,21930,464061397,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00806.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
6,"nl,slotzuylen)/agenda/2018/tuindiner",20240720191459,https://slotzuylen.nl/agenda/2018/tuindiner/,text/html,text/html,404,JCEFEDLCYT3HJ54OE6V5OQKHCG6YKF3W,17010,17718720,crawl-data/CC-MAIN-2024-30/segments/1720763517515.18/crawldiagnostics/CC-MAIN-20240720174732-20240720204732-00114.warc.gz,,,,,CC-MAIN-2024-30,not processed,
24,"nl,slotzuylen)/agenda/gratis-instaprondleiding-3-2/2024-09-27",20240724060328,https://slotzuylen.nl/agenda/gratis-instaprondleiding-3-2/2024-09-27/,text/html,text/html,200,UDLPBW4JGNJB6SQZK2SJ3V7UHPCCVEUA,22464,462569362,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00711.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
23,"nl,slotzuylen)/agenda/gratis-instaprondleiding-3-2/2024-09-13",20240724051944,https://slotzuylen.nl/agenda/gratis-instaprondleiding-3-2/2024-09-13/,text/html,text/html,200,OZQF6FFLSYEHFENCRBNQB5HTLLV6RLXT,22440,475006504,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00526.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
50,"nl,slotzuylen)/agenda/opera-in-de-kasteeltuin-entfuhrung-aus-dem-serail/2024-07-05/1",20240724061723,https://slotzuylen.nl/agenda/opera-in-de-kasteeltuin-entfuhrung-aus-dem-serail/2024-07-05/1/,text/html,text/html,200,JXZNSU7NNDPI7QWBNQKPU27NQ2R7UZBQ,26703,466736246,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00515.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
2,"nl,slotzuylen)/agenda/2017/eindejaarsrondleidingen?gclid=cj0kcqiagztrbrdmarisajvvwatnhhgpr8enkfqjx6mr9guxn_axzllvcffukb5dinrgsxbesntirboaam2cealw_wcb",20240720183505,http://www.slotzuylen.nl/agenda/2017/eindejaarsrondleidingen/?gclid=Cj0KCQiAgZTRBRDmARIsAJvVWAtnHhgpr8eNkFQjx6mR9guxN_axzlLvcFFuKB5dinrGSxBESNtirBoaAm2cEALw_wcB,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,698,2073240,crawl-data/CC-MAIN-2024-30/segments/1720763517515.18/crawldiagnostics/CC-MAIN-20240720174732-20240720204732-00163.warc.gz,,,https://www.slotzuylen.nl/agenda/2017/eindejaarsrondleidingen/?gclid=Cj0KCQiAgZTRBRDmARIsAJvVWAtnHhgpr8eNkFQjx6mR9guxN_axzlLvcFFuKB5dinrGSxBESNtirBoaAm2cEALw_wcB,,CC-MAIN-2024-30,not processed,
3,"nl,slotzuylen)/agenda/2017/eindejaarsrondleidingen?gclid=cj0kcqiagztrbrdmarisajvvwatnhhgpr8enkfqjx6mr9guxn_axzllvcffukb5dinrgsxbesntirboaam2cealw_wcb",20240720183506,https://www.slotzuylen.nl/agenda/2017/eindejaarsrondleidingen/?gclid=Cj0KCQiAgZTRBRDmARIsAJvVWAtnHhgpr8eNkFQjx6mR9guxN_axzlLvcFFuKB5dinrGSxBESNtirBoaAm2cEALw_wcB,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,721,30939799,crawl-data/CC-MAIN-2024-30/segments/1720763517515.18/crawldiagnostics/CC-MAIN-20240720174732-20240720204732-00348.warc.gz,,,https://slotzuylen.nl/agenda/2017/eindejaarsrondleidingen/?gclid=Cj0KCQiAgZTRBRDmARIsAJvVWAtnHhgpr8eNkFQjx6mR9guxN_axzlLvcFFuKB5dinrGSxBESNtirBoaAm2cEALw_wcB,,CC-MAIN-2024-30,not processed,
4,"nl,slotzuylen)/agenda/2017/eindejaarsrondleidingen?gclid=cj0kcqiagztrbrdmarisajvvwatnhhgpr8enkfqjx6mr9guxn_axzllvcffukb5dinrgsxbesntirboaam2cealw_wcb",20240720183507,https://slotzuylen.nl/agenda/2017/eindejaarsrondleidingen/?gclid=Cj0KCQiAgZTRBRDmARIsAJvVWAtnHhgpr8eNkFQjx6mR9guxN_axzlLvcFFuKB5dinrGSxBESNtirBoaAm2cEALw_wcB,text/html,text/html,404,KGK3W7PROCVUS2DW575FT4CGU3VGZRC6,17213,18915633,crawl-data/CC-MAIN-2024-30/segments/1720763517515.18/crawldiagnostics/CC-MAIN-20240720174732-20240720204732-00727.warc.gz,,,,,CC-MAIN-2024-30,not processed,
5,"nl,slotzuylen)/agenda/2018/tuindiner",20240720191458,https://www.slotzuylen.nl/agenda/2018/tuindiner/,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,625,29664395,crawl-data/CC-MAIN-2024-30/segments/1720763517515.18/crawldiagnostics/CC-MAIN-20240720174732-20240720204732-00469.warc.gz,,,https://slotzuylen.nl/agenda/2018/tuindiner/,,CC-MAIN-2024-30,not processed,
7,"nl,slotzuylen)/agenda/2019/gezinsrondleidingen-in-de-voorjaarsvakantie",20240720182546,https://www.slotzuylen.nl/agenda/2019/gezinsrondleidingen-in-de-voorjaarsvakantie/,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,650,31351941,crawl-data/CC-MAIN-2024-30/segments/1720763517515.18/crawldiagnostics/CC-MAIN-20240720174732-20240720204732-00661.warc.gz,,,https://slotzuylen.nl/agenda/2019/gezinsrondleidingen-in-de-voorjaarsvakantie/,,CC-MAIN-2024-30,not processed,
8,"nl,slotzuylen)/agenda/2019/gezinsrondleidingen-in-de-voorjaarsvakantie",20240720182548,https://slotzuylen.nl/agenda/2019/gezinsrondleidingen-in-de-voorjaarsvakantie/,text/html,text/html,404,73FHOAE2NVTVQIUANICW2W27HVKFJWZ5,17056,17331886,crawl-data/CC-MAIN-2024-30/segments/1720763517515.18/crawldiagnostics/CC-MAIN-20240720174732-20240720204732-00458.warc.gz,,,,,CC-MAIN-2024-30,not processed,
9,"nl,slotzuylen)/agenda/2021/lezing-dr-frank-dragtenstein",20240720183232,https://www.slotzuylen.nl/agenda/2021/lezing-dr-frank-dragtenstein/,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,639,28532511,crawl-data/CC-MAIN-2024-30/segments/1720763517515.18/crawldiagnostics/CC-MAIN-20240720174732-20240720204732-00823.warc.gz,,,https://slotzuylen.nl/agenda/2021/lezing-dr-frank-dragtenstein/,,CC-MAIN-2024-30,not processed,
10,"nl,slotzuylen)/agenda/2021/lezing-dr-frank-dragtenstein",20240720183235,https://slotzuylen.nl/agenda/2021/lezing-dr-frank-dragtenstein/,text/html,text/html,404,XSJ3RUG4NW223K2ECGL55FZKAYGAZAHI,17041,17139026,crawl-data/CC-MAIN-2024-30/segments/1720763517515.18/crawldiagnostics/CC-MAIN-20240720174732-20240720204732-00122.warc.gz,,,,,CC-MAIN-2024-30,not processed,
11,"nl,slotzuylen)/agenda/another-event",20240724054912,https://slotzuylen.nl/agenda/another-event/,text/html,text/html,200,4QXTNFJCEQAR5YETTXE4LLMGDOLSLLTN,23121,459128955,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00338.warc.gz,"nld,eng",UTF-8,,,CC-MAIN-2024-30,not processed,
12,"nl,slotzuylen)/agenda/belle-theatervoorstelling",20240720195642,https://slotzuylen.nl/agenda/belle-theatervoorstelling/,text/html,text/html,200,PEOKS6GGTZG5SEFR7B4QOFGBPDY6LI37,21962,465780484,crawl-data/CC-MAIN-2024-30/segments/1720763517515.18/warc/CC-MAIN-20240720174732-20240720204732-00250.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
13,"nl,slotzuylen)/agenda/categorie/agenda/lijst?eventdisplay=past&shortcode=90bcba70",20240724050553,https://slotzuylen.nl/agenda/categorie/agenda/lijst/?shortcode=90bcba70&eventDisplay=past,text/html,text/html,200,Y6UB5FJW3QLXL5KLAAJVEGMHLTCDBFXM,27129,444921399,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00331.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
14,"nl,slotzuylen)/agenda/categorie/agenda/lijst?shortcode=90bcba70",20240724060746,https://slotzuylen.nl/agenda/categorie/agenda/lijst/?shortcode=90bcba70,text/html,text/html,200,I2EQ3FDMJOC42MKHZUB32TMN6PDFG2GU,27115,454490207,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00410.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
15,"nl,slotzuylen)/agenda/free-heri-heri-for-all-herdenking-slavernijverleden",20240724050946,http://slotzuylen.nl/agenda/free-heri-heri-for-all-herdenking-slavernijverleden/,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,622,1183873,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/crawldiagnostics/CC-MAIN-20240724045402-20240724075402-00649.warc.gz,,,https://slotzuylen.nl/agenda/free-heri-heri-for-all-herdenking-slavernijverleden/,,CC-MAIN-2024-30,not processed,
16,"nl,slotzuylen)/agenda/free-heri-heri-for-all-herdenking-slavernijverleden",20240724050947,https://slotzuylen.nl/agenda/free-heri-heri-for-all-herdenking-slavernijverleden/,text/html,text/html,200,46KL4APGIN2HPY7KR43345UXYHI7JLAJ,24049,468107228,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00482.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
17,"nl,slotzuylen)/agenda/gratis-instaprondleiding-3-2/2024-06-21",20240724065913,https://slotzuylen.nl/agenda/gratis-instaprondleiding-3-2/2024-06-21/,text/html,text/html,200,4EXSXNBPJVSOMGDOGEZ6RQ7LGLAV4Y5I,22493,458381835,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00162.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
18,"nl,slotzuylen)/agenda/gratis-instaprondleiding-3-2/2024-07-05",20240724070300,https://slotzuylen.nl/agenda/gratis-instaprondleiding-3-2/2024-07-05/,text/html,text/html,200,3DCPYEDFWFOUREXKHF6ZZYWMURX64IZD,22483,456881293,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00285.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
19,"nl,slotzuylen)/agenda/gratis-instaprondleiding-3-2/2024-07-19",20240724052755,https://slotzuylen.nl/agenda/gratis-instaprondleiding-3-2/2024-07-19/,text/html,text/html,200,SEZJ76DCQYIIJPODQ7O5ZXTQVI5NW4MH,22456,465255173,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00470.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
20,"nl,slotzuylen)/agenda/gratis-instaprondleiding-3-2/2024-08-02",20240724055156,https://slotzuylen.nl/agenda/gratis-instaprondleiding-3-2/2024-08-02/,text/html,text/html,200,6RBYS7UOSGRU6JDTOGHREOTRDAR7G2PB,22432,479203571,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00313.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
21,"nl,slotzuylen)/agenda/gratis-instaprondleiding-3-2/2024-08-16",20240724063810,https://slotzuylen.nl/agenda/gratis-instaprondleiding-3-2/2024-08-16/,text/html,text/html,200,ZOV43A6FRLDLSM5ENP4BZVEMPREUVCHV,22460,467179103,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00498.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
22,"nl,slotzuylen)/agenda/gratis-instaprondleiding-3-2/2024-08-30",20240724064238,https://slotzuylen.nl/agenda/gratis-instaprondleiding-3-2/2024-08-30/,text/html,text/html,200,4HHHLR76OWPNM4PAU4NONKO2E3GKV3LQ,22436,458263447,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00434.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
49,"nl,slotzuylen)/agenda/opera-in-de-kasteeltuin-entfuhrung-aus-dem-serail/2024-07-04/3",20240724052633,https://slotzuylen.nl/agenda/opera-in-de-kasteeltuin-entfuhrung-aus-dem-serail/2024-07-04/3/,text/html,text/html,200,LOELC6PUVAPILVFDD757UG3JKJEGP3AO,26705,450506466,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00486.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
1,"nl,slotzuylen)/agenda",20240724055615,https://slotzuylen.nl/agenda/,text/html,text/html,200,QUOS2GWYUFFQOOGTAEYSSINITTJDTT4H,27068,449707091,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00595.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
51,"nl,slotzuylen)/agenda/overzicht?eventdisplay=past&related_series=13034",20240724050854,https://slotzuylen.nl/agenda/overzicht/?related_series=13034&eventDisplay=past,text/html,text/html,200,NAGJXJ7K6VW4BUFNJORPEZ6B2B2OIPBL,25657,453189280,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00747.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
88,"nl,slotzuylen)/series/opera-in-de-kasteeltuin-entfuhrung-aus-dem-serail",20240724064834,https://slotzuylen.nl/series/opera-in-de-kasteeltuin-entfuhrung-aus-dem-serail/,text/html,text/html,200,FXUUO4FTCOJFTO6NMEQQ6CM3DWD5NW24,23685,458745840,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00153.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
78,"nl,slotzuylen)/robots.txt",20240720182545,https://www.slotzuylen.nl/robots.txt,text/plain,text/x-robots,200,7J4LGWJKIEH6FKPFYO3FYDWETCYEISJY,654,1778244,crawl-data/CC-MAIN-2024-30/segments/1720763517515.18/robotstxt/CC-MAIN-20240720174732-20240720204732-00358.warc.gz,,,,,CC-MAIN-2024-30,not processed,
79,"nl,slotzuylen)/robots.txt",20240720182547,https://slotzuylen.nl/robots.txt,text/plain,text/x-robots,200,7J4LGWJKIEH6FKPFYO3FYDWETCYEISJY,650,1114085,crawl-data/CC-MAIN-2024-30/segments/1720763517515.18/robotstxt/CC-MAIN-20240720174732-20240720204732-00763.warc.gz,,,,,CC-MAIN-2024-30,not processed,
80,"nl,slotzuylen)/robots.txt",20240720183504,http://www.slotzuylen.nl/robots.txt,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,593,532333,crawl-data/CC-MAIN-2024-30/segments/1720763517515.18/robotstxt/CC-MAIN-20240720174732-20240720204732-00123.warc.gz,,,https://www.slotzuylen.nl/robots.txt,,CC-MAIN-2024-30,not processed,
81,"nl,slotzuylen)/robots.txt",20240724050945,http://slotzuylen.nl/robots.txt,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,590,305518,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/robotstxt/CC-MAIN-20240724045402-20240724075402-00736.warc.gz,,,https://slotzuylen.nl/robots.txt,,CC-MAIN-2024-30,not processed,
82,"nl,slotzuylen)/robots.txt",20240724050946,https://slotzuylen.nl/robots.txt,text/plain,text/x-robots,200,7J4LGWJKIEH6FKPFYO3FYDWETCYEISJY,649,1091445,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/robotstxt/CC-MAIN-20240724045402-20240724075402-00763.warc.gz,,,,,CC-MAIN-2024-30,not processed,
83,"nl,slotzuylen)/route-parkeren",20240724051814,https://slotzuylen.nl/route-parkeren/,text/html,text/html,200,E4SJMRZYQF6GIWZR3C3CHRJBT4XQB4GO,22305,457780024,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00879.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
84,"nl,slotzuylen)/series/exclusieve-zomeravondrondleiding",20240724063657,http://slotzuylen.nl/series/exclusieve-zomeravondrondleiding/,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,612,1463001,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/crawldiagnostics/CC-MAIN-20240724045402-20240724075402-00768.warc.gz,,,https://slotzuylen.nl/series/exclusieve-zomeravondrondleiding/,,CC-MAIN-2024-30,not processed,
85,"nl,slotzuylen)/series/exclusieve-zomeravondrondleiding",20240724063657,https://slotzuylen.nl/series/exclusieve-zomeravondrondleiding/,text/html,text/html,200,BNET2SORLM222OBKLV6EEBPO4PM5DJGB,25250,454668531,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00611.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
86,"nl,slotzuylen)/series/gratis-instaprondleiding",20240724064914,https://slotzuylen.nl/series/gratis-instaprondleiding/,text/html,text/html,200,Z2CDMOGEPXSGTY7LGEA6LBX5YKCQGETQ,25234,460410155,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00298.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
87,"nl,slotzuylen)/series/het-muizenuitje",20240724060034,https://slotzuylen.nl/series/het-muizenuitje/,text/html,text/html,200,UVWPAH6GJVXTZRJOBS7OW7BKOBNWNYGK,23507,438091471,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00016.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
89,"nl,slotzuylen)/slot/event/christmas-high-tea/2022-12-11",20240724055614,https://slotzuylen.nl/slot/event/christmas-high-tea/2022-12-11/,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,633,17135229,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/crawldiagnostics/CC-MAIN-20240724045402-20240724075402-00141.warc.gz,,,/agenda/,,CC-MAIN-2024-30,not processed,
52,"nl,slotzuylen)/agenda/premiere-opera-in-de-kasteeltuin",20240724051545,https://slotzuylen.nl/agenda/premiere-opera-in-de-kasteeltuin/,text/html,text/html,200,PGZ36ZZEIZNOQ5KDSVL4QXQGVATHO5DR,24883,456982383,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00519.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
90,"nl,slotzuylen)/slot/moord-slot-zuylen-en-rampjaar-1672",20240724064742,https://slotzuylen.nl/slot/moord-slot-zuylen-en-rampjaar-1672/,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,628,19803660,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/crawldiagnostics/CC-MAIN-20240724045402-20240724075402-00374.warc.gz,,,/agenda/,,CC-MAIN-2024-30,not processed,
91,"nl,slotzuylen)/stichting/nieuws/2022/rampjaar",20240720182915,https://www.slotzuylen.nl/stichting/nieuws/2022/rampjaar/,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,637,27896807,crawl-data/CC-MAIN-2024-30/segments/1720763517515.18/crawldiagnostics/CC-MAIN-20240720174732-20240720204732-00813.warc.gz,,,https://slotzuylen.nl/stichting/nieuws/2022/rampjaar/,,CC-MAIN-2024-30,not processed,
92,"nl,slotzuylen)/stichting/nieuws/2022/rampjaar",20240720182917,https://slotzuylen.nl/stichting/nieuws/2022/rampjaar/,text/html,text/html,404,ZFSFQBTDWW4DEGJLRYO6HWHUNCUVHWDX,17029,17835499,crawl-data/CC-MAIN-2024-30/segments/1720763517515.18/crawldiagnostics/CC-MAIN-20240720174732-20240720204732-00460.warc.gz,,,,,CC-MAIN-2024-30,not processed,
93,"nl,slotzuylen)/winkel",20240724070330,https://slotzuylen.nl/winkel/,text/html,text/html,200,PNP7EYDY7LVOMDXCWUX6VA7W466Q62RO,20199,464150580,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00265.warc.gz,nld,UTF-8,,,CC-MAIN-2024-30,not processed,
94,"nl,slotzuylen)/wp-content/uploads/2024/06/anbistichtingexplsz2023.pdf",20240724063535,https://slotzuylen.nl/wp-content/uploads/2024/06/ANBIStichtingExplSZ2023.pdf,application/pdf,application/pdf,200,3SEX752WIG7GBOANV7YULUO53HY54YS2,1045132,470344212,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00631.warc.gz,,,,length,CC-MAIN-2024-30,not processed,
95,"nl,slotzuylen)/wp-content/uploads/2024/06/anbistichtingsz2023.pdf",20240724050316,https://slotzuylen.nl/wp-content/uploads/2024/06/ANBIStichtingSZ2023.pdf,application/pdf,application/pdf,200,LWIUY2H2F6F4RB4OXI6KYBXSJSSVUILA,1044767,455079397,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00816.warc.gz,,,,length,CC-MAIN-2024-30,not processed,
96,"nl,slotzuylen)/wp-content/uploads/2024/06/arrangementen-slot-zuylen-2024.pdf",20240724060703,https://slotzuylen.nl/wp-content/uploads/2024/06/Arrangementen-Slot-Zuylen-2024.pdf,application/pdf,application/pdf,200,RZ32DHYA553BKQN62IS4IA5VECNO5V5F,96746,464531435,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00018.warc.gz,,,,,CC-MAIN-2024-30,not processed,
97,"nl,slotzuylen)/wp-content/uploads/2024/06/financiele-jaarstukken-stichting-exploitatie-slot-zuylen-2023.pdf",20240724052026,https://slotzuylen.nl/wp-content/uploads/2024/06/financiele-jaarstukken-Stichting-Exploitatie-Slot-Zuylen-2023.pdf,application/pdf,application/pdf,200,NKWMNEJ3G4PWFERRDZUNTDUMHEK5KG4I,209953,453215923,crawl-data/CC-MAIN-2024-30/segments/1720763518157.20/warc/CC-MAIN-20240724045402-20240724075402-00747.warc.gz,,,,,CC-MAIN-2024-30,not processed,
